CustomerKey,FirstName,LastName,FullName,Gender,ShortPhoneNumn,DateFirstPurchase,CustomerCity
11359,Jarrod,Prasad,Jarrod Prasad,Male,154,6/13/2011,Malabar
11360,Tyrone,Serrano,Tyrone Serrano,Male,176,6/27/2011,Rockhampton
11361,Cindy,Ramos,Cindy Ramos,Female,173,10/1/2013,Newcastle
11362,Damien,Shan,Damien Shan,Male,142,3/29/2013,Cranbourne
11363,Julian,Ross,Julian Ross,Male,126,6/8/2011,Melbourne
11364,Jennifer,Collins,Jennifer Collins,Female,196,6/7/2011,Geelong
11365,Brittney,Sun,Brittney Sun,Female,155,5/31/2011,Findon
11366,Virginia,Patel,Virginia Patel,Female,146,6/24/2013,Seaford
11367,Calvin,Nara,Calvin Nara,Male,193,7/7/2013,North Sydney
11368,Edward,Miller,Edward Miller,Male,151,6/24/2011,Rockhampton
11369,Ashlee,Tang,Ashlee Tang,Female,187,7/5/2013,Findon
11370,Alicia,Xu,Alicia Xu,Female,113,7/13/2013,South Melbourne
11371,Lacey,Jai,Lacey Jai,Female,149,11/7/2013,Rockhampton
11372,Wendy,Romero,Wendy Romero,Female,114,6/7/2011,Brisbane
11373,Carly,Luo,Carly Luo,Female,138,8/27/2013,Salzgitter
11374,Jimmy,Ortega,Jimmy Ortega,Male,183,4/15/2013,Werne
11375,Francisco,Martinez,Francisco Martinez,Male,119,10/17/2013,High Wycombe
11376,Lance,Vazquez,Lance Vazquez,Male,112,10/15/2013,Liverpool
11377,David,Robinett,David Robinett,Male,100,2/28/2013,Solingen
11378,Shannon,Liang,Shannon Liang,Female,159,10/17/2012,Metz
11379,Gary,Vazquez,Gary Vazquez,Male,130,10/2/2012,Boulogne-Billancourt
11380,Mitchell,Kumar,Mitchell Kumar,Male,119,10/11/2011,Saarlouis
11381,Meredith,Raman,Meredith Raman,Female,162,6/12/2011,London
11382,Edward,Patterson,Edward Patterson,Male,118,11/3/2012,Roubaix
11383,Marie,Gill,Marie Gill,Female,192,1/1/2014,Roissy en Brie
11384,Tiffany,Wang,Tiffany Wang,Female,192,8/2/2013,Les Ulis
11385,Miguel,Allen,Miguel Allen,Male,128,7/6/2013,York
11386,Jaclyn,Cai,Jaclyn Cai,Female,164,11/2/2013,Darmstadt
11387,Megan,Ramirez,Megan Ramirez,Female,192,7/26/2011,Gateshead
11388,Joseph,Martin,Joseph Martin,Male,143,7/3/2011,York
11389,Karl,Shan,Karl Shan,Male,198,11/17/2013,Duesseldorf
11390,Christine,Raji,Christine Raji,Female,153,11/7/2013,Saint Germain en Laye
11391,Lindsay,Xie,Lindsay Xie,Female,115,10/26/2013,Salzgitter
11392,Willie,Zhao,Willie Zhao,Male,120,3/29/2013,Frankfurt
11393,Kurt,Pal,Kurt Pal,Male,117,7/16/2013,Saint Ouen
11394,George,McDonald,George McDonald,Male,150,7/4/2011,Milton Keynes
11395,Beth,Gutierrez,Beth Gutierrez,Female,110,11/14/2011,Frankfurt
11396,Ian,Lopez,Ian Lopez,Male,182,10/26/2013,Saarlouis
11397,Latoya,Shan,Latoya Shan,Female,122,7/7/2013,Paris
11398,Colin,Nath,Colin Nath,Male,115,7/3/2011,Newcastle upon Tyne
11399,Brenda,Mehta,Brenda Mehta,Female,155,4/13/2013,Paris
11400,Franklin,Raji,Franklin Raji,Male,180,7/15/2011,London
11401,Linda,Navarro,Linda Navarro,Female,189,10/28/2012,Paris
11402,Kelli,Cai,Kelli Cai,Female,145,11/7/2012,Orleans
11403,Nancy,Schmidt,Nancy Schmidt,Female,150,10/28/2012,Saint Ouen
11404,Megan,Taylor,Megan Taylor,Female,178,2/10/2013,Kassel
11405,Bonnie,Goel,Bonnie Goel,Female,143,3/31/2013,Bonn
11406,Latoya,Xu,Latoya Xu,Female,141,11/4/2012,Paris
11407,Mario,She,Mario She,Male,156,6/23/2013,Münster
11408,Darren,Gill,Darren Gill,Male,166,3/5/2013,London
11409,Jacqueline,Hayes,Jacqueline Hayes,Female,162,11/17/2012,Saint Germain en Laye
11410,Maurice,Goel,Maurice Goel,Male,179,11/13/2012,Paris
11411,Devin,Ross,Devin Ross,Male,172,8/4/2013,Ingolstadt
11412,Sydney,Bryant,Sydney Bryant,Female,156,11/5/2011,Ingolstadt
11413,Megan,Stewart,Megan Stewart,Female,116,8/10/2011,Gateshead
11414,Ian,Richardson,Ian Richardson,Male,119,8/13/2011,Kirkby
11415,Randy,She,Randy She,Male,141,8/16/2013,Darmstadt
11416,Katrina,Becker,Katrina Becker,Female,153,11/7/2012,Croix
11417,Lacey,Zheng,Lacey Zheng,Female,174,11/4/2012,Pantin
11418,Rafael,Hu,Rafael Hu,Male,159,12/17/2013,Paderborn
11419,Kyle,Scott,Kyle Scott,Male,178,3/12/2013,Watford
11420,Jordan,Turner,Jordan Turner,Male,176,11/1/2012,Roubaix
11421,Amy,Sun,Amy Sun,Female,111,11/3/2011,Offenbach
11422,Dustin,Deng,Dustin Deng,Male,168,8/22/2011,Liverpool
11423,Jasmine,Stewart,Jasmine Stewart,Female,165,12/10/2011,Hamburg
11424,Pamela,Garcia,Pamela Garcia,Female,182,4/21/2013,Berlin
11425,Ariana,Gray,Ariana Gray,Female,191,11/22/2012,Metz
11426,Kristopher,Mehta,Kristopher Mehta,Male,181,4/9/2013,Braunschweig
11427,Desiree,Dominguez,Desiree Dominguez,Female,133,12/20/2011,Kiel
11428,Deanna,Perez,Deanna Perez,Female,191,12/5/2011,Poing
11429,Marco,Lopez,Marco Lopez,Male,186,12/14/2012,Sèvres
11430,Casey,Yuan,Casey Yuan,Female,184,3/19/2013,Bottrop
11431,Bryant,Garcia,Bryant Garcia,Male,115,12/21/2011,Hof
11432,Dominique,Prasad,Dominique Prasad,Female,148,12/10/2012,Roissy en Brie
11433,Maurice,Shan,Maurice Shan,Male,130,12/2/2012,Tremblay-en-France
11434,Andre,Lopez,Andre Lopez,Male,111,6/15/2013,West Sussex
11435,Robin,Romero,Robin Romero,Female,168,1/4/2014,Kiel
11436,Taylor,Cox,Taylor Cox,Female,125,5/22/2013,Watford
11437,Alfredo,Moreno,Alfredo Moreno,Male,166,12/19/2013,Villeneuve-d'Ascq
11438,Jenny,Nara,Jenny Nara,Female,164,2/5/2013,Werne
11439,Janet,Munoz,Janet Munoz,Female,148,11/29/2012,Paris La Defense
11440,Sergio,Weber,Sergio Weber,Male,178,3/27/2013,Lille
11441,Erika,Gomez,Erika Gomez,Female,155,1/8/2014,Paris
11442,Joseph,Harris,Joseph Harris,Male,116,9/29/2013,Tremblay-en-France
11443,Grace,Griffin,Grace Griffin,Female,170,6/7/2011,Hobart
11444,Tina,Mehta,Tina Mehta,Female,192,6/1/2011,Bendigo
11445,Kari,Kim,Kari Kim,Female,136,6/6/2011,Silverwater
11446,Bethany,Chander,Bethany Chander,Female,179,6/18/2011,Lane Cove
11447,Jennifer,Roberts,Jennifer Roberts,Female,112,6/28/2011,Hervey Bay
11448,Kyle,Patterson,Kyle Patterson,Male,145,6/16/2011,Melbourne
11449,Alvin,Hu,Alvin Hu,Male,144,6/19/2011,Seaford
11450,Brett,Mehta,Brett Mehta,Male,187,6/29/2011,Cloverdale
11451,Ruben,Muñoz,Ruben Muñoz,Male,142,7/29/2011,Newcastle
11452,Erika,Rubio,Erika Rubio,Female,159,7/11/2011,Caloundra
11453,Stanley,Malhotra,Stanley Malhotra,Male,139,7/15/2011,Hobart
11454,Melinda,Navarro,Melinda Navarro,Female,145,7/31/2011,Melbourne
11455,Ross,Sanz,Ross Sanz,Male,147,7/1/2011,Melton
11456,Jon,Gao,Jon Gao,Male,136,7/17/2011,St. Leonards
11457,Jaime,Gutierrez,Jaime Gutierrez,Female,173,7/17/2011,Wollongong
11458,Bianca,Liu,Bianca Liu,Female,179,3/30/2013,Springwood
11459,Tasha,Deng,Tasha Deng,Female,171,7/27/2011,Port Macquarie
11460,Melvin,Chande,Melvin Chande,Male,121,7/21/2011,Cranbourne
11461,Victor,Jimenez,Victor Jimenez,Male,176,7/31/2011,Lavender Bay
11462,Laura,Lin,Laura Lin,Female,151,7/16/2011,Matraville
11463,Alisha,Beck,Alisha Beck,Female,169,3/5/2013,Cloverdale
11464,Alejandro,Huang,Alejandro Huang,Male,112,7/22/2011,South Melbourne
11465,Louis,Luo,Louis Luo,Male,185,7/14/2011,Gold Coast
11466,Grant,Tang,Grant Tang,Male,195,5/22/2013,Lavender Bay
11467,Arturo,Zheng,Arturo Zheng,Male,154,7/31/2013,St. Leonards
11468,Jaclyn,Andersen,Jaclyn Andersen,Female,126,8/8/2011,York
11469,Edwin,Raji,Edwin Raji,Male,143,8/9/2013,York
11470,Jay,Suarez,Jay Suarez,Male,195,1/22/2012,Stuttgart
11471,Latasha,Suarez,Latasha Suarez,Female,180,5/17/2013,Chatou
11472,Kenneth,Kumar,Kenneth Kumar,Male,153,7/26/2011,Hawthorne
11473,Grace,Henderson,Grace Henderson,Female,164,6/2/2013,Drancy
11474,Melvin,Xu,Melvin Xu,Male,113,9/26/2013,Peterborough
11475,Cesar,Subram,Cesar Subram,Male,118,4/23/2013,London
11476,Erika,Navarro,Erika Navarro,Female,145,11/1/2013,Kirkby
11477,Tristan,Hughes,Tristan Hughes,Male,121,9/25/2013,Darmstadt
11478,Billy,Hernandez,Billy Hernandez,Male,121,4/19/2013,Sèvres
11479,Darryl,Wu,Darryl Wu,Male,180,12/5/2012,Saint Ouen
11480,Colleen,Ma,Colleen Ma,Female,160,12/25/2012,Tremblay-en-France
11481,Erica,Hu,Erica Hu,Female,117,1/27/2012,Braunschweig
11482,Adrienne,Torres,Adrienne Torres,Female,120,9/8/2011,Warrington
11483,Calvin,Chande,Calvin Chande,Male,197,12/22/2012,Paris
11484,Erick,Sai,Erick Sai,Male,161,1/2/2012,Neunkirchen
11485,Donald,Chandra,Donald Chandra,Male,191,9/14/2011,Esher-Molesey
11486,Ariana,Rogers,Ariana Rogers,Female,118,11/24/2013,Erlangen
11487,Morgan,Jones,Morgan Jones,Female,155,12/15/2013,Dunkerque
11488,Jermaine,Lopez,Jermaine Lopez,Male,181,10/28/2011,London
11489,Deborah,Goel,Deborah Goel,Female,168,10/28/2011,Oxford
11490,Danny,Rubio,Danny Rubio,Male,122,4/4/2013,Paris La Defense
11491,Andre,Perez,Andre Perez,Male,112,11/7/2011,London
11492,Terrence,Chander,Terrence Chander,Male,155,2/11/2012,Eilenburg
11493,Dawn,Wu,Dawn Wu,Female,139,11/14/2011,London
11494,Jimmy,Gutierrez,Jimmy Gutierrez,Male,112,12/23/2011,Runcorn
11495,Francis,Jimenez,Francis Jimenez,Male,143,10/26/2013,Bonn
11496,Gary,Ortega,Gary Ortega,Male,197,11/30/2011,Warrington
11497,Katrina,Nath,Katrina Nath,Female,154,11/4/2013,Newcastle upon Tyne
11498,Arturo,Sun,Arturo Sun,Male,114,2/28/2013,Cliffside
11499,Pedro,Vance,Pedro Vance,Male,132,4/6/2013,Concord
11500,Sarah,Simmons,Sarah Simmons,Female,169,1/31/2013,Langley
11501,Brandy,Chandra,Brandy Chandra,Female,162,3/27/2013,Cliffside
11502,Jared,Peterson,Jared Peterson,Male,159,1/30/2013,Shawnee
11503,Dennis,Wu,Dennis Wu,Male,194,5/26/2013,Coronado
11504,Jordan,Baker,Jordan Baker,Female,117,5/1/2013,Downey
11505,Jasmine,Powell,Jasmine Powell,Female,156,2/22/2013,Burnaby
11506,Nicholas,Brown,Nicholas Brown,Male,144,3/8/2013,Port Hammond
11507,Isabella,Russell,Isabella Russell,Female,190,2/17/2013,Victoria
11508,Elizabeth,Wilson,Elizabeth Wilson,Female,110,5/2/2013,Lynnwood
11509,Roger,Harui,Roger Harui,Female,184,7/29/2013,Novato
11510,Seth,Roberts,Seth Roberts,Male,147,3/12/2013,N. Vancouver
11511,Caleb,Perry,Caleb Perry,Male,137,3/13/2013,Lebanon
11512,Natalie,Campbell,Natalie Campbell,Female,147,12/28/2013,Oak Bay
11513,Alyssa,Howard,Alyssa Howard,Female,188,6/8/2013,Royal Oak
11514,Dalton,Diaz,Dalton Diaz,Male,158,6/24/2013,Tacoma
11515,Shannon,Huang,Shannon Huang,Female,116,8/31/2011,Burbank
11516,Mya,Gonzales,Mya Gonzales,Female,110,9/15/2011,Colma
11517,Katherine,Bryant,Katherine Bryant,Female,135,6/26/2013,Redwood City
11518,Edward,Washington,Edward Washington,Male,170,10/27/2013,Milwaukie
11519,Jerome,Navarro,Jerome Navarro,Male,191,3/13/2013,Cliffside
11520,Jada,Morgan,Jada Morgan,Female,131,2/22/2013,Port Hammond
11521,Ariana,Peterson,Ariana Peterson,Female,145,3/5/2013,Walla Walla
11522,Christian,Hughes,Christian Hughes,Male,168,9/3/2011,Oregon City
11523,Lucas,Taylor,Lucas Taylor,Male,146,2/15/2013,N. Vancouver
11524,Alyssa,Jackson,Alyssa Jackson,Female,193,8/28/2013,Torrance
11525,Ariana,Cook,Ariana Cook,Female,119,9/6/2011,Lebanon
11526,Katherine,Diaz,Katherine Diaz,Female,124,2/3/2013,Westminster
11527,Jenna,Green,Jenna Green,Female,153,2/7/2013,San Gabriel
11528,Joan,Washington,Joan Washington,Female,144,9/12/2011,Glendale
11529,Austin,Bryant,Austin Bryant,Male,113,9/24/2011,Portland
11530,Andrew,Martinez,Andrew Martinez,Male,113,1/28/2013,N. Vancouver
11531,Nina,Yuan,Nina Yuan,Female,198,8/30/2011,Beverly Hills
11532,Lauren,Miller,Lauren Miller,Female,183,4/5/2013,Redmond
11533,Ebony,Gill,Ebony Gill,Female,157,5/14/2013,Birmingham
11534,Cameron,Lewis,Cameron Lewis,Male,180,9/18/2011,Long Beach
11535,Devin,Nelson,Devin Nelson,Male,111,9/2/2011,Lebanon
11536,Logan,Chow,Logan Chow,Male,121,9/24/2011,Fremont
11537,Dakota,Ross,Dakota Ross,Male,170,9/21/2011,Colma
11538,Nicole,Taylor,Nicole Taylor,Female,170,9/16/2011,Palo Alto
11539,Justin,Washington,Justin Washington,Male,175,9/23/2011,Concord
11540,Alberto,Navarro,Alberto Navarro,Male,131,9/13/2011,Coronado
11541,Aidan,Ross,Aidan Ross,Male,143,9/12/2011,Portland
11542,Alejandro,Tang,Alejandro Tang,Male,124,5/11/2013,York
11543,Sheena,Chande,Sheena Chande,Female,178,12/21/2013,Paris
11544,Joel,Garcia,Joel Garcia,Male,159,8/28/2013,Darmstadt
11545,Reginald,Dominguez,Reginald Dominguez,Male,137,7/13/2013,Paris
11546,Christine,Chande,Christine Chande,Female,179,12/2/2012,Roubaix
11547,Cindy,Sai,Cindy Sai,Female,111,12/25/2012,Paris
11548,Raymond,Sanchez,Raymond Sanchez,Male,160,12/2/2011,Berkshire
11549,Crystal,Liang,Crystal Liang,Female,120,12/21/2011,London
11550,Deb,Torres,Deb Torres,Female,125,1/20/2012,Oxford
11551,Shannon,Alvarez,Shannon Alvarez,Male,159,3/1/2013,Colombes
11552,Eddie,Rubio,Eddie Rubio,Male,159,1/6/2014,Salzgitter
11553,Sharon,Luo,Sharon Luo,Female,118,8/22/2013,Reading
11554,Sydney,Simmons,Sydney Simmons,Female,198,5/8/2013,Tremblay-en-France
11555,Alexandria,Henderson,Alexandria Henderson,Female,182,5/8/2013,Esher-Molesey
11556,Lucas,Evans,Lucas Evans,Male,153,12/21/2013,Warrington
11557,Felicia,Ramos,Felicia Ramos,Female,191,8/8/2013,York
11558,Ivan,Malhotra,Ivan Malhotra,Male,198,11/30/2013,Woolston
11559,Frederick,Subram,Frederick Subram,Male,111,11/29/2013,Solingen
11560,Whitney,Srini,Whitney Srini,Female,115,12/3/2013,London
11561,Briana,Dominguez,Briana Dominguez,Female,166,2/19/2012,München
11562,Jarrod,Gonzalez,Jarrod Gonzalez,Male,151,6/26/2013,Leipzig
11563,Cesar,Srini,Cesar Srini,Male,189,7/5/2013,London
11564,Jorge,Liang,Jorge Liang,Male,161,2/16/2012,Frankfurt am Main
11565,Erik,Diaz,Erik Diaz,Male,157,9/8/2013,Berks
11566,April,Shan,April Shan,Female,172,1/28/2013,Cergy
11567,Carla,Perez,Carla Perez,Female,146,3/15/2013,Berlin
11568,Alexia,Foster,Alexia Foster,Female,182,1/10/2012,Cheltenham
11569,Troy,Malhotra,Troy Malhotra,Male,125,11/20/2013,West Sussex
11570,Kristin,Andersen,Kristin Andersen,Female,199,3/25/2012,Berlin
11571,Joel,Sai,Joel Sai,Male,144,12/12/2012,Orleans
11572,Billy,Moreno,Billy Moreno,Male,165,12/9/2012,Dunkerque
11573,Meagan,Subram,Meagan Subram,Female,144,7/27/2013,Woolston
11574,Karla,Luo,Karla Luo,Female,139,3/15/2013,West Sussex
11575,Jackson,Campbell,Jackson Campbell,Male,182,1/20/2012,Leeds
11576,Micah,Zhu,Micah Zhu,Male,185,12/15/2012,Croix
11577,Janet,Serrano,Janet Serrano,Female,135,12/21/2012,Paris
11578,Trisha,Huang,Trisha Huang,Female,128,11/29/2012,Pantin
11579,Clayton,Beck,Clayton Beck,Male,184,7/31/2013,Warrington
11580,Melvin,Raje,Melvin Raje,Male,167,4/16/2013,Berkshire
11581,Cindy,Jordan,Cindy Jordan,Female,161,2/11/2013,Paris
11582,Claudia,Ma,Claudia Ma,Female,167,12/7/2012,Pantin
11583,Karla,Xu,Karla Xu,Female,160,12/21/2012,Chatou
11584,Devin,Carter,Devin Carter,Male,183,9/16/2013,Neunkirchen
11585,Kari,Perez,Kari Perez,Female,192,1/10/2014,Billericay
11586,Alberto,Romero,Alberto Romero,Male,133,10/28/2013,York
11587,Kevin,Bryant,Kevin Bryant,Male,186,11/29/2012,Metz
11588,Candace,Mehta,Candace Mehta,Female,112,11/29/2012,Saint-Denis
11589,Ebony,Malhotra,Ebony Malhotra,Female,113,6/4/2013,London
11590,Erika,Diaz,Erika Diaz,Female,124,12/1/2012,Drancy
11591,Stacey,Lu,Stacey Lu,Female,157,1/11/2011,Versailles
11592,Darrell,Raji,Darrell Raji,Male,178,1/11/2011,Paris
11593,Armando,Moreno,Armando Moreno,Male,165,1/21/2011,Orleans
11594,Corey,Goel,Corey Goel,Male,111,8/17/2013,Verrieres Le Buisson
11595,Sebastian,Howard,Sebastian Howard,Male,112,12/30/2013,Erlangen
11596,Roger,Raje,Roger Raje,Male,154,10/1/2013,Runcorn
11597,Janelle,Chandra,Janelle Chandra,Female,161,1/5/2014,Orly
11598,Meredith,Ruiz,Meredith Ruiz,Female,113,3/11/2012,Saarbrücken
11599,Melody,Diaz,Melody Diaz,Female,114,1/18/2011,Les Ulis
11600,Linda,Rubio,Linda Rubio,Female,153,5/6/2013,Sèvres
11601,Ivan,Raman,Ivan Raman,Male,119,1/19/2011,Versailles
11602,Larry,Gill,Larry Gill,Male,125,7/10/2013,Salzgitter
11603,Geoffrey,Gonzalez,Geoffrey Gonzalez,Male,131,1/18/2012,London
11604,Edgar,Sanchez,Edgar Sanchez,Male,117,1/3/2012,Wokingham
11605,Heidi,Subram,Heidi Subram,Female,183,3/8/2012,Stuttgart
11606,Melody,Ramos,Melody Ramos,Female,182,1/8/2011,Morangis
11607,Clinton,Moreno,Clinton Moreno,Male,152,1/19/2011,Paris
11608,Cesar,Madan,Cesar Madan,Male,157,12/13/2013,Paris La Defense
11609,Eugene,Ye,Eugene Ye,Male,128,1/28/2012,York
11610,Blake,Collins,Blake Collins,Male,140,1/10/2012,Stoke-on-Trent
11611,Ernest,Lin,Ernest Lin,Male,190,1/23/2011,Orleans
11612,Keith,Andersen,Keith Andersen,Male,182,2/2/2012,Berkshire
11613,Meredith,Prasad,Meredith Prasad,Female,162,5/13/2012,Leipzig
11614,Katrina,Sharma,Katrina Sharma,Female,115,5/10/2012,Offenbach
11615,Dwayne,Navarro,Dwayne Navarro,Male,163,2/22/2012,Lancaster
11616,Casey,Nath,Casey Nath,Female,130,2/3/2012,Milton Keynes
11617,Sean,Brooks,Sean Brooks,Male,111,9/10/2011,Grossmont
11618,Brian,Ramirez,Brian Ramirez,Male,144,2/9/2013,Cliffside
11619,Sierra,Young,Sierra Young,Female,125,2/8/2013,Victoria
11620,Megan,Rodriguez,Megan Rodriguez,Female,144,2/8/2013,Bellingham
11621,Leah,She,Leah She,Female,163,8/1/2013,Bremerton
11622,Gabriel,Allen,Gabriel Allen,Male,146,4/8/2013,Kirkland
11623,Angela,Perry,Angela Perry,Female,159,9/7/2011,Fremont
11624,Ryan,Smith,Ryan Smith,Male,168,9/21/2011,Mill Valley
11625,Zachary,Moore,Zachary Moore,Male,118,9/24/2011,Palo Alto
11626,Destiny,Rogers,Destiny Rogers,Female,170,9/1/2011,San Francisco
11627,Dalton,Gray,Dalton Gray,Male,144,8/27/2013,Spring Valley
11628,Mariah,Wood,Mariah Wood,Female,125,9/12/2011,Bellflower
11629,Isaiah,Wright,Isaiah Wright,Male,190,9/25/2011,Newport Beach
11630,Haley,Powell,Haley Powell,Female,198,9/21/2011,Seattle
11631,Antonio,Bennett,Antonio Bennett,Male,192,2/7/2013,Langley
11632,Alexandra,Jenkins,Alexandra Jenkins,Female,121,1/30/2013,Langford
11633,Thomas,Anderson,Thomas Anderson,Male,121,11/13/2013,Burien
11634,Samuel,Collins,Samuel Collins,Male,179,3/11/2013,Puyallup
11635,Darrell,Chande,Darrell Chande,Male,152,2/8/2013,Beverly Hills
11636,Kimberly,Cox,Kimberly Cox,Female,177,9/11/2013,Daly City
11637,Morgan,Hernandez,Morgan Hernandez,Female,153,2/8/2013,Los Angeles
11638,Antonio,Powell,Antonio Powell,Male,128,10/19/2013,Mill Valley
11639,Angelica,Perry,Angelica Perry,Female,157,11/9/2013,Mill Valley
11640,Chloe,Wilson,Chloe Wilson,Female,137,3/15/2013,Langford
11641,James,Chen,James Chen,Male,119,1/30/2013,Cliffside
11642,Morgan,Hughes,Morgan Hughes,Female,182,2/9/2013,Oak Bay
11643,Naomi,Munoz,Naomi Munoz,Female,147,4/21/2013,Burien
11644,Charles,Torres,Charles Torres,Male,114,5/17/2013,Redmond
11645,Gabriella,Turner,Gabriella Turner,Female,142,11/10/2013,Salem
11646,Anna,Foster,Anna Foster,Female,189,7/15/2013,Burien
11647,Randy,Wu,Randy Wu,Male,124,2/15/2013,Cliffside
11648,Kevin,Scott,Kevin Scott,Male,111,8/28/2013,Chula Vista
11649,Ian,White,Ian White,Male,138,4/5/2013,Newport Beach
11650,Caleb,Hayes,Caleb Hayes,Male,128,2/15/2013,Glendale
11651,Patricia,Garcia,Patricia Garcia,Female,174,3/4/2013,Cliffside
11652,Samuel,Russell,Samuel Russell,Male,112,6/26/2013,Vancouver
11653,Sydney,Peterson,Sydney Peterson,Female,130,4/16/2013,Lebanon
11654,Ariana,Sanchez,Ariana Sanchez,Female,160,10/18/2011,Bellflower
11655,Tamara,Sharma,Tamara Sharma,Female,166,9/29/2013,Concord
11656,Katelyn,Perez,Katelyn Perez,Female,116,9/11/2013,Imperial Beach
11657,Megan,Cox,Megan Cox,Female,163,5/25/2013,Novato
11658,Robert,Mitchell,Robert Mitchell,Male,112,4/23/2013,Oakland
11659,Miguel,Adams,Miguel Adams,Male,185,5/9/2013,Sooke
11660,Miranda,Gonzales,Miranda Gonzales,Female,197,5/8/2013,Port Hammond
11661,Jeremiah,James,Jeremiah James,Male,117,4/6/2013,Cliffside
11662,Ethan,Kumar,Ethan Kumar,Male,118,5/6/2013,Milwaukie
11663,Seth,Williams,Seth Williams,Male,119,10/28/2011,Walla Walla
11664,Alyssa,Morgan,Alyssa Morgan,Female,113,10/27/2011,Burlingame
11665,Janet,Dominguez,Janet Dominguez,Female,139,10/13/2011,Chula Vista
11666,Angel,Baker,Angel Baker,Male,161,10/17/2011,Torrance
11667,Blake,Moore,Blake Moore,Male,144,7/4/2013,Walla Walla
11668,Jada,Collins,Jada Collins,Female,194,12/16/2013,Beverly Hills
11669,Isabella,Simmons,Isabella Simmons,Female,125,8/18/2013,Tacoma
11670,Jacqueline,Perry,Jacqueline Perry,Female,136,4/13/2013,Grossmont
11671,Jessica,Brown,Jessica Brown,Female,138,10/21/2011,El Cajon
11672,Chad,Jai,Chad Jai,Male,162,7/25/2013,Beverly Hills
11673,Susan,Ye,Susan Ye,Female,189,1/30/2013,Burien
11674,Morgan,Rogers,Morgan Rogers,Female,116,5/30/2013,Woodland Hills
11675,Devin,Martinez,Devin Martinez,Male,155,10/25/2011,Everett
11676,Alan,Hu,Alan Hu,Male,187,8/20/2013,Branch
11677,Charles,Walker,Charles Walker,Male,110,4/5/2013,Haney
11678,Johnny,Chavez,Johnny Chavez,Male,161,10/10/2011,Cheyenne
11679,Dalton,Richardson,Dalton Richardson,Male,179,10/13/2013,Puyallup
11680,Kaylee,Nelson,Kaylee Nelson,Female,186,9/1/2013,Redmond
11681,Abigail,Jones,Abigail Jones,Female,151,3/7/2013,Spokane
11682,Kaitlyn,Hall,Kaitlyn Hall,Female,173,9/5/2013,Tacoma
11683,Greg,Taylor,Greg Taylor,Male,135,10/5/2011,El Cajon
11684,Devin,Parker,Devin Parker,Male,155,7/1/2013,Redmond
11685,Jose,Griffin,Jose Griffin,Male,114,3/11/2013,Milwaukie
11686,Luke,Edwards,Luke Edwards,Male,192,3/8/2013,Glendale
11687,Cody,Torres,Cody Torres,Male,120,4/12/2013,La Jolla
11688,Victoria,Morris,Victoria Morris,Female,156,10/2/2011,Sedro Woolley
11689,Ian,Diaz,Ian Diaz,Male,185,8/26/2013,Edmonds
11690,Caroline,Butler,Caroline Butler,Female,110,10/25/2011,Port Orchard
11691,Kaitlyn,Wilson,Kaitlyn Wilson,Female,196,2/8/2013,Imperial Beach
11692,Caleb,Gonzales,Caleb Gonzales,Male,114,7/7/2013,Burbank
11693,Hailey,Diaz,Hailey Diaz,Female,168,1/28/2013,Haney
11694,Jonathon,Ortega,Jonathon Ortega,Male,157,4/11/2013,Colma
11695,Logan,Campbell,Logan Campbell,Male,159,4/9/2013,Beverly Hills
11696,Mackenzie,Campbell,Mackenzie Campbell,Female,184,10/1/2011,Tacoma
11697,Eduardo,Lee,Eduardo Lee,Male,176,8/7/2013,Oakland
11698,Jackson,Wright,Jackson Wright,Male,181,3/31/2013,Metchosin
11699,Chase,Peterson,Chase Peterson,Male,167,5/29/2013,Walla Walla
11700,Xavier,Richardson,Xavier Richardson,Male,132,2/2/2013,Woodland Hills
11701,David,Hayes,David Hayes,Male,191,4/24/2013,Novato
11702,Jenny,Zhou,Jenny Zhou,Female,124,5/17/2013,Burlingame
11703,Kaylee,Baker,Kaylee Baker,Female,179,2/13/2013,La Jolla
11704,Evan,Hernandez,Evan Hernandez,Male,143,7/7/2013,Santa Cruz
